location,variant,median_ga,ga_upper_95,ga_lower_95,ga_upper_80,ga_lower_80,ga_upper_50,ga_lower_50
Japan,Delta,0.59282327,0.92414707,0.37767702,0.81819814,0.43692243,0.6869416,0.5064279
Japan,Omicron 21K,0.7671509,0.7904049,0.7455049,0.7825246,0.7530197,0.7751194,0.75849414
Japan,Omicron 22A,1.4507141,1.5318425,1.3704574,1.5049787,1.3972075,1.4800045,1.4220959
Japan,Omicron 22B,1.6589444,1.6859972,1.631149,1.6764143,1.6407028,1.6682068,1.6486045
Japan,Omicron 22C,1.2719928,1.3081222,1.2377596,1.2936525,1.250612,1.2824807,1.2623458
Japan,Omicron 22D,1.7232811,2.2003813,1.3768282,2.0371306,1.4598477,1.8769934,1.5861654
Japan,other,1.0349715,1.1007438,0.9743297,1.0756212,0.99065834,1.0581505,1.0139377
