date,location,variant,median_freq_forecast,freq_forecast_upper_95,freq_forecast_lower_95,freq_forecast_upper_80,freq_forecast_lower_80,freq_forecast_upper_50,freq_forecast_lower_50
2022-01-24,Denmark,Delta,0.0009410478,0.002364332,0.00038503014,0.0017389612,0.00052286836,0.0013007898,0.0007035236
2022-01-25,Denmark,Delta,0.0007445236,0.0021647757,0.00025965937,0.0014774613,0.0003732462,0.0010590163,0.00052438915
2022-01-26,Denmark,Delta,0.0005892409,0.001938308,0.00016982967,0.0012862845,0.00026683754,0.0008722063,0.0003861329
2022-01-27,Denmark,Delta,0.00046330743,0.0017359982,0.00011035188,0.0011017615,0.00019061314,0.00070938986,0.00029279233
2022-01-28,Denmark,Delta,0.00036189068,0.0015249243,7.234941e-05,0.0009354724,0.00013709594,0.0005752612,0.0002145141
2022-01-29,Denmark,Delta,0.00028030382,0.0013717923,4.8194575e-05,0.0007896871,9.5553056e-05,0.00047800632,0.00015548157
2022-01-30,Denmark,Delta,0.00022047368,0.0012489647,3.1885873e-05,0.0007003316,6.579997e-05,0.00039311044,0.00011522272
2022-01-24,Denmark,Omicron 21K,0.17887238,0.45329395,0.05790561,0.33691466,0.08813029,0.24853143,0.12230642
2022-01-25,Denmark,Omicron 21K,0.1636298,0.46517897,0.043833766,0.338176,0.06855569,0.2386519,0.10281864
2022-01-26,Denmark,Omicron 21K,0.14986026,0.48572642,0.030754982,0.3441549,0.054254584,0.23121925,0.08734292
2022-01-27,Denmark,Omicron 21K,0.13397095,0.5041726,0.022108091,0.3447376,0.04380064,0.2230146,0.07473845
2022-01-28,Denmark,Omicron 21K,0.12260403,0.51806366,0.015674029,0.34635848,0.034468643,0.21372607,0.06305322
2022-01-29,Denmark,Omicron 21K,0.10948787,0.5411005,0.011360731,0.35237998,0.026612524,0.20607102,0.05282832
2022-01-30,Denmark,Omicron 21K,0.0985885,0.5620398,0.0077791885,0.3572107,0.020563452,0.20068632,0.043539427
2022-01-24,Denmark,Omicron 21L,0.81988156,0.9415554,0.54591054,0.9110603,0.6612526,0.8767968,0.7502784
2022-01-25,Denmark,Omicron 21L,0.83567214,0.95562255,0.53415143,0.93074614,0.6611146,0.8963805,0.7604158
2022-01-26,Denmark,Omicron 21L,0.8494951,0.9689763,0.51291543,0.9451602,0.65450126,0.9122349,0.7682194
2022-01-27,Denmark,Omicron 21L,0.8655119,0.97761613,0.49494833,0.9559269,0.65297556,0.92490786,0.7756824
2022-01-28,Denmark,Omicron 21L,0.87705576,0.9842058,0.48173678,0.96527123,0.65318084,0.9367459,0.7855799
2022-01-29,Denmark,Omicron 21L,0.890141,0.9885791,0.4583328,0.973141,0.64678156,0.9468658,0.79334235
2022-01-30,Denmark,Omicron 21L,0.9011985,0.99210685,0.4374632,0.9791919,0.6418045,0.9563121,0.79924023
2022-01-24,Denmark,other,1.34829515e-05,3.8619233e-05,4.324551e-06,2.8515293e-05,6.5158874e-06,2.0234818e-05,9.244202e-06
2022-01-25,Denmark,other,1.1354872e-05,3.5131823e-05,3.263679e-06,2.550069e-05,5.131024e-06,1.7605102e-05,7.6688375e-06
2022-01-26,Denmark,other,9.706847e-06,3.3980556e-05,2.3341029e-06,2.3015074e-05,3.9522633e-06,1.5396265e-05,6.0748953e-06
2022-01-27,Denmark,other,8.2201295e-06,3.194094e-05,1.730273e-06,2.0210859e-05,3.0086912e-06,1.3294291e-05,4.8523852e-06
2022-01-28,Denmark,other,6.91785e-06,2.9855846e-05,1.2382562e-06,1.780784e-05,2.2580393e-06,1.1790679e-05,3.8500793e-06
2022-01-29,Denmark,other,5.814009e-06,2.8927241e-05,8.704123e-07,1.6000911e-05,1.6641198e-06,1.0311602e-05,3.1084212e-06
2022-01-30,Denmark,other,4.9018518e-06,2.8112137e-05,6.45902e-07,1.4603949e-05,1.2427382e-06,9.132638e-06,2.4248952e-06
