date	location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50
2022-02-18	Brazil	Delta	0.7075052	0.86259604	0.5646924	0.80598515	0.61011904	0.7604829	0.6531994
2022-02-19	Brazil	Delta	0.7067275	0.86318666	0.56509316	0.80519915	0.6098866	0.7583799	0.6527579
2022-02-20	Brazil	Delta	0.70612746	0.8620908	0.5648521	0.8046627	0.61073476	0.75859845	0.6521584
2022-02-21	Brazil	Delta	0.7045542	0.8619939	0.5646283	0.80333585	0.6099125	0.7590719	0.65141624
2022-02-22	Brazil	Delta	0.7042069	0.86194706	0.56430554	0.8032699	0.6098589	0.75791806	0.65067816
2022-02-23	Brazil	Delta	0.70431614	0.86196065	0.56347185	0.80283284	0.609136	0.75765264	0.65038234
2022-02-24	Brazil	Delta	0.70546126	0.8619981	0.56281394	0.80175227	0.60844123	0.7576418	0.6502174
2022-02-25	Brazil	Delta	0.70609593	0.8620563	0.56236815	0.8011647	0.6078602	0.75785375	0.64997107
2022-02-26	Brazil	Delta	0.70585984	0.86213243	0.5621054	0.8009649	0.60787266	0.7577481	0.64950836
2022-02-27	Brazil	Delta	0.7052994	0.8622233	0.5620567	0.80084336	0.6085822	0.75736845	0.6493007
2022-02-28	Brazil	Delta	0.7047576	0.8621144	0.562752	0.8007005	0.6095335	0.7572992	0.649372
2022-03-01	Brazil	Delta	0.70452523	0.8617702	0.5635681	0.8005636	0.6095619	0.7571175	0.64955926
2022-03-02	Brazil	Delta	0.7046063	0.8620242	0.5645281	0.80078477	0.6103002	0.75700366	0.6494031
2022-03-03	Brazil	Delta	0.7042639	0.86242014	0.56557465	0.8013236	0.6106681	0.75678474	0.6495131
2022-03-04	Brazil	Delta	0.7037709	0.8624145	0.5667099	0.80196655	0.61065006	0.7563382	0.64949894
2022-03-05	Brazil	Delta	0.70362866	0.86179245	0.56737024	0.8011827	0.6105928	0.7558728	0.649679
2022-03-06	Brazil	Delta	0.70364475	0.8612396	0.56755763	0.80173635	0.6100907	0.75572836	0.6496947
2022-03-07	Brazil	Delta	0.7028685	0.8607539	0.56773055	0.8026769	0.6104177	0.7552982	0.649552
2022-03-08	Brazil	Delta	0.703261	0.86014676	0.5678843	0.80351734	0.6098673	0.7551551	0.64941984
