date,location,variant,median_ga,ga_upper_95,ga_lower_95,ga_upper_80,ga_lower_80,ga_upper_50,ga_lower_50
2022-03-06,South Africa,Delta,1.0102984,1.0102984,1.0102984,1.0102984,1.0102984,1.0102984,1.0102984
2022-03-07,South Africa,Delta,1.0101845,1.0101845,1.0101845,1.0101845,1.0101845,1.0101845,1.0101845
2022-03-08,South Africa,Delta,1.0100904,1.0100904,1.0100904,1.0100904,1.0100904,1.0100904,1.0100904
2022-03-09,South Africa,Delta,1.0100138,1.0100138,1.0100138,1.0100138,1.0100138,1.0100138,1.0100138
2022-03-10,South Africa,Delta,1.0099531,1.0099531,1.0099531,1.0099531,1.0099531,1.0099531,1.0099531
2022-03-11,South Africa,Delta,1.0099063,1.0099063,1.0099063,1.0099063,1.0099063,1.0099063,1.0099063
2022-03-12,South Africa,Delta,1.0098714,1.0098714,1.0098714,1.0098714,1.0098714,1.0098714,1.0098714
2022-03-13,South Africa,Delta,1.0098466,1.0098466,1.0098466,1.0098466,1.0098466,1.0098466,1.0098466
2022-03-14,South Africa,Delta,1.0098299,1.0098299,1.0098299,1.0098299,1.0098299,1.0098299,1.0098299
2022-03-15,South Africa,Delta,1.0098193,1.0098193,1.0098193,1.0098193,1.0098193,1.0098193,1.0098193
2022-03-16,South Africa,Delta,1.0098131,1.0098131,1.0098131,1.0098131,1.0098131,1.0098131,1.0098131
2022-03-17,South Africa,Delta,1.0098091,1.0098091,1.0098091,1.0098091,1.0098091,1.0098091,1.0098091
2022-03-18,South Africa,Delta,1.0098058,1.0098058,1.0098058,1.0098058,1.0098058,1.0098058,1.0098058
2022-03-19,South Africa,Delta,1.0098016,1.0098016,1.0098016,1.0098016,1.0098016,1.0098016,1.0098016
2022-03-20,South Africa,Delta,1.0097967,1.0097967,1.0097967,1.0097967,1.0097967,1.0097967,1.0097967
2022-03-21,South Africa,Delta,1.0097909,1.0097909,1.0097909,1.0097909,1.0097909,1.0097909,1.0097909
2022-03-22,South Africa,Delta,1.0097839,1.0097839,1.0097839,1.0097839,1.0097839,1.0097839,1.0097839
2022-03-23,South Africa,Delta,1.0097756,1.0097756,1.0097756,1.0097756,1.0097756,1.0097756,1.0097756
2022-03-24,South Africa,Delta,1.009766,1.009766,1.009766,1.009766,1.009766,1.009766,1.009766
2022-03-25,South Africa,Delta,1.0097548,1.0097548,1.0097548,1.0097548,1.0097548,1.0097548,1.0097548
2022-03-26,South Africa,Delta,1.0097419,1.0097419,1.0097419,1.0097419,1.0097419,1.0097419,1.0097419
2022-03-27,South Africa,Delta,1.0097271,1.0097271,1.0097271,1.0097271,1.0097271,1.0097271,1.0097271
2022-03-28,South Africa,Delta,1.0097104,1.0097104,1.0097104,1.0097104,1.0097104,1.0097104,1.0097104
2022-03-29,South Africa,Delta,1.0096917,1.0096917,1.0096917,1.0096917,1.0096917,1.0096917,1.0096917
2022-03-30,South Africa,Delta,1.0096707,1.0096707,1.0096707,1.0096707,1.0096707,1.0096707,1.0096707
2022-03-31,South Africa,Delta,1.0096477,1.0096477,1.0096477,1.0096477,1.0096477,1.0096477,1.0096477
2022-04-01,South Africa,Delta,1.0096233,1.0096233,1.0096233,1.0096233,1.0096233,1.0096233,1.0096233
2022-04-02,South Africa,Delta,1.0095977,1.0095977,1.0095977,1.0095977,1.0095977,1.0095977,1.0095977
2022-04-03,South Africa,Delta,1.0095711,1.0095711,1.0095711,1.0095711,1.0095711,1.0095711,1.0095711
2022-04-04,South Africa,Delta,1.0095441,1.0095441,1.0095441,1.0095441,1.0095441,1.0095441,1.0095441
2022-04-05,South Africa,Delta,1.0095172,1.0095172,1.0095172,1.0095172,1.0095172,1.0095172,1.0095172
2022-04-06,South Africa,Delta,1.0094905,1.0094905,1.0094905,1.0094905,1.0094905,1.0094905,1.0094905
2022-04-07,South Africa,Delta,1.0094644,1.0094644,1.0094644,1.0094644,1.0094644,1.0094644,1.0094644
2022-04-08,South Africa,Delta,1.0094395,1.0094395,1.0094395,1.0094395,1.0094395,1.0094395,1.0094395
2022-04-09,South Africa,Delta,1.0094159,1.0094159,1.0094159,1.0094159,1.0094159,1.0094159,1.0094159
2022-04-10,South Africa,Delta,1.009394,1.009394,1.009394,1.009394,1.009394,1.009394,1.009394
2022-04-11,South Africa,Delta,1.0093744,1.0093744,1.0093744,1.0093744,1.0093744,1.0093744,1.0093744
2022-04-12,South Africa,Delta,1.0093567,1.0093567,1.0093567,1.0093567,1.0093567,1.0093567,1.0093567
2022-04-13,South Africa,Delta,1.0093412,1.0093412,1.0093412,1.0093412,1.0093412,1.0093412,1.0093412
2022-04-14,South Africa,Delta,1.0093279,1.0093279,1.0093279,1.0093279,1.0093279,1.0093279,1.0093279
2022-04-15,South Africa,Delta,1.0093167,1.0093167,1.0093167,1.0093167,1.0093167,1.0093167,1.0093167
2022-04-16,South Africa,Delta,1.0093077,1.0093077,1.0093077,1.0093077,1.0093077,1.0093077,1.0093077
2022-04-17,South Africa,Delta,1.0093012,1.0093012,1.0093012,1.0093012,1.0093012,1.0093012,1.0093012
2022-04-18,South Africa,Delta,1.0092969,1.0092969,1.0092969,1.0092969,1.0092969,1.0092969,1.0092969
2022-04-19,South Africa,Delta,1.009295,1.009295,1.009295,1.009295,1.009295,1.009295,1.009295
2022-04-20,South Africa,Delta,1.0092955,1.0092955,1.0092955,1.0092955,1.0092955,1.0092955,1.0092955
2022-04-21,South Africa,Delta,1.0092984,1.0092984,1.0092984,1.0092984,1.0092984,1.0092984,1.0092984
2022-04-22,South Africa,Delta,1.0093037,1.0093037,1.0093037,1.0093037,1.0093037,1.0093037,1.0093037
2022-04-23,South Africa,Delta,1.0093105,1.0093105,1.0093105,1.0093105,1.0093105,1.0093105,1.0093105
2022-04-24,South Africa,Delta,1.0093175,1.0093175,1.0093175,1.0093175,1.0093175,1.0093175,1.0093175
2022-04-25,South Africa,Delta,1.0093236,1.0093236,1.0093236,1.0093236,1.0093236,1.0093236,1.0093236
2022-04-26,South Africa,Delta,1.0093273,1.0093273,1.0093273,1.0093273,1.0093273,1.0093273,1.0093273
2022-04-27,South Africa,Delta,1.0093275,1.0093275,1.0093275,1.0093275,1.0093275,1.0093275,1.0093275
2022-04-28,South Africa,Delta,1.0093229,1.0093229,1.0093229,1.0093229,1.0093229,1.0093229,1.0093229
2022-04-29,South Africa,Delta,1.0093123,1.0093123,1.0093123,1.0093123,1.0093123,1.0093123,1.0093123
2022-04-30,South Africa,Delta,1.0092942,1.0092942,1.0092942,1.0092942,1.0092942,1.0092942,1.0092942
2022-05-01,South Africa,Delta,1.0092676,1.0092676,1.0092676,1.0092676,1.0092676,1.0092676,1.0092676
2022-05-02,South Africa,Delta,1.0092311,1.0092311,1.0092311,1.0092311,1.0092311,1.0092311,1.0092311
2022-05-03,South Africa,Delta,1.0091834,1.0091834,1.0091834,1.0091834,1.0091834,1.0091834,1.0091834
2022-05-04,South Africa,Delta,1.0091245,1.0091245,1.0091245,1.0091245,1.0091245,1.0091245,1.0091245
2022-05-05,South Africa,Delta,1.0090566,1.0090566,1.0090566,1.0090566,1.0090566,1.0090566,1.0090566
2022-05-06,South Africa,Delta,1.0089821,1.0089821,1.0089821,1.0089821,1.0089821,1.0089821,1.0089821
2022-05-07,South Africa,Delta,1.0089035,1.0089035,1.0089035,1.0089035,1.0089035,1.0089035,1.0089035
2022-05-08,South Africa,Delta,1.0088234,1.0088234,1.0088234,1.0088234,1.0088234,1.0088234,1.0088234
2022-05-09,South Africa,Delta,1.0087442,1.0087442,1.0087442,1.0087442,1.0087442,1.0087442,1.0087442
2022-05-10,South Africa,Delta,1.0086684,1.0086684,1.0086684,1.0086684,1.0086684,1.0086684,1.0086684
2022-05-11,South Africa,Delta,1.0085987,1.0085987,1.0085987,1.0085987,1.0085987,1.0085987,1.0085987
2022-05-12,South Africa,Delta,1.0085374,1.0085374,1.0085374,1.0085374,1.0085374,1.0085374,1.0085374
2022-05-13,South Africa,Delta,1.008487,1.008487,1.008487,1.008487,1.008487,1.008487,1.008487
2022-05-14,South Africa,Delta,1.00845,1.00845,1.00845,1.00845,1.00845,1.00845,1.00845
2022-05-15,South Africa,Delta,1.0084287,1.0084287,1.0084287,1.0084287,1.0084287,1.0084287,1.0084287
2022-05-16,South Africa,Delta,1.0084229,1.0084229,1.0084229,1.0084229,1.0084229,1.0084229,1.0084229
2022-05-17,South Africa,Delta,1.0084306,1.0084306,1.0084306,1.0084306,1.0084306,1.0084306,1.0084306
2022-05-18,South Africa,Delta,1.0084497,1.0084497,1.0084497,1.0084497,1.0084497,1.0084497,1.0084497
2022-05-19,South Africa,Delta,1.0084784,1.0084784,1.0084784,1.0084784,1.0084784,1.0084784,1.0084784
2022-05-20,South Africa,Delta,1.0085146,1.0085146,1.0085146,1.0085146,1.0085146,1.0085146,1.0085146
2022-05-21,South Africa,Delta,1.0085565,1.0085565,1.0085565,1.0085565,1.0085565,1.0085565,1.0085565
2022-05-22,South Africa,Delta,1.0086019,1.0086019,1.0086019,1.0086019,1.0086019,1.0086019,1.0086019
2022-05-23,South Africa,Delta,1.008649,1.008649,1.008649,1.008649,1.008649,1.008649,1.008649
2022-05-24,South Africa,Delta,1.0086958,1.0086958,1.0086958,1.0086958,1.0086958,1.0086958,1.0086958
2022-05-25,South Africa,Delta,1.0087403,1.0087403,1.0087403,1.0087403,1.0087403,1.0087403,1.0087403
2022-05-26,South Africa,Delta,1.0087805,1.0087805,1.0087805,1.0087805,1.0087805,1.0087805,1.0087805
2022-05-27,South Africa,Delta,1.0088153,1.0088153,1.0088153,1.0088153,1.0088153,1.0088153,1.0088153
2022-05-28,South Africa,Delta,1.0088458,1.0088458,1.0088458,1.0088458,1.0088458,1.0088458,1.0088458
2022-05-29,South Africa,Delta,1.0088736,1.0088736,1.0088736,1.0088736,1.0088736,1.0088736,1.0088736
2022-05-30,South Africa,Delta,1.0089,1.0089,1.0089,1.0089,1.0089,1.0089,1.0089
2022-05-31,South Africa,Delta,1.008927,1.008927,1.008927,1.008927,1.008927,1.008927,1.008927
