location,variant,median_ga,ga_upper_95,ga_lower_95,ga_upper_80,ga_lower_80,ga_upper_50,ga_lower_50
Australia,Delta,0.4402843,0.46912453,0.41728717,0.45773587,0.42470157,0.44849485,0.43170044
Australia,Omicron 21K,0.7158382,0.728902,0.70260715,0.7251114,0.70681596,0.7208428,0.7108197
Australia,Omicron 22C,0.5302707,0.84065324,0.34821135,0.7079813,0.38792965,0.6128248,0.45891917
Australia,other,0.8053127,0.8715478,0.74318427,0.8460902,0.7652293,0.82974,0.7818061
