location,variant,median_ga,ga_upper_95,ga_lower_95,ga_upper_80,ga_lower_80,ga_upper_50,ga_lower_50
South Africa,Delta,1.0482765,1.0482765,1.0482765,1.0482765,1.0482765,1.0482765,1.0482765
South Africa,Omicron 21K,0.9610739,0.9610739,0.9610739,0.9610739,0.9610739,0.9610739,0.9610739
South Africa,Omicron 22A,1.4002787,1.4002787,1.4002787,1.4002787,1.4002787,1.4002787,1.4002787
South Africa,Omicron 22B,1.4585972,1.4585972,1.4585972,1.4585972,1.4585972,1.4585972,1.4585972
South Africa,Omicron 22C,19.93066,19.93066,19.93066,19.93066,19.93066,19.93066,19.93066
South Africa,other,0.98376197,0.98376197,0.98376197,0.98376197,0.98376197,0.98376197,0.98376197
