location,variant,median_ga,ga_upper_95,ga_lower_95,ga_upper_80,ga_lower_80,ga_upper_50,ga_lower_50
USA,Delta,0.6636679,0.6636679,0.6636679,0.6636679,0.6636679,0.6636679,0.6636679
USA,Omicron 21K,0.6675303,0.6675303,0.6675303,0.6675303,0.6675303,0.6675303,0.6675303
USA,Omicron 22A,1.5185987,1.5185987,1.5185987,1.5185987,1.5185987,1.5185987,1.5185987
USA,Omicron 22B,1.6829139,1.6829139,1.6829139,1.6829139,1.6829139,1.6829139,1.6829139
USA,Omicron 22C,1.2596211,1.2596211,1.2596211,1.2596211,1.2596211,1.2596211,1.2596211
USA,other,0.8979752,0.8979752,0.8979752,0.8979752,0.8979752,0.8979752,0.8979752
