location,variant,median_ga,ga_upper_95,ga_lower_95,ga_upper_80,ga_lower_80,ga_upper_50,ga_lower_50
Australia,Delta,0.40075386,0.40075386,0.40075386,0.40075386,0.40075386,0.40075386,0.40075386
Australia,Omicron 21K,0.8234986,0.8234986,0.8234986,0.8234986,0.8234986,0.8234986,0.8234986
Australia,Omicron 22A,0.0051129754,0.0051129754,0.0051129754,0.0051129754,0.0051129754,0.0051129754,0.0051129754
Australia,Omicron 22B,0.023056362,0.023056362,0.023056362,0.023056362,0.023056362,0.023056362,0.023056362
Australia,Omicron 22C,0.18416768,0.18416768,0.18416768,0.18416768,0.18416768,0.18416768,0.18416768
Australia,other,1.0663784,1.0663784,1.0663784,1.0663784,1.0663784,1.0663784,1.0663784
