location,variant,median_ga,ga_upper_95,ga_lower_95,ga_upper_80,ga_lower_80,ga_upper_50,ga_lower_50
Australia,Delta,0.40692574,0.47711045,0.3512854,0.45010126,0.36840117,0.43247694,0.38537705
Australia,Omicron 21K,0.67135155,0.676834,0.66583395,0.6753044,0.66775054,0.6734409,0.6694716
Australia,Omicron 22A,0.79746515,1.0091677,0.63655066,0.9332692,0.6857921,0.87041473,0.7359732
Australia,Omicron 22C,0.89643717,1.0560571,0.7667279,1.0033091,0.8006964,0.9492096,0.84829247
Australia,other,0.8259233,0.8583793,0.7886212,0.8458117,0.8012793,0.83567977,0.8111528
