location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50
Brazil	Omicron 21K	1.517326	1.7900023	1.3079269	1.6691967	1.3779347	1.5994718	1.4486663
Brazil	Omicron 22A	1.2291201	1.2999468	1.1550622	1.2703961	1.1803353	1.2530916	1.201232
Brazil	Omicron 22B	1.3170785	1.3800664	1.2431672	1.3584458	1.2682215	1.3386666	1.2908514
Brazil	Omicron 22C	1.0352862	1.222964	0.87813854	1.1467698	0.9230269	1.0929118	0.975088
Brazil	Omicron 22E	1.8947395	2.4446292	1.3471384	2.2478685	1.5129261	2.094466	1.6901091
Brazil	other	1.0174587	1.276303	0.82648814	1.179868	0.885651	1.1065128	0.94473374
