location,variant,median_ga,ga_upper_95,ga_lower_95,ga_upper_80,ga_lower_80,ga_upper_50,ga_lower_50
Brazil,Omicron 21K,0.70205367,0.7279488,0.67919374,0.71765727,0.6851111,0.7099404,0.6919919
Brazil,Omicron 22A,1.502985,1.5282533,1.4802334,1.5176258,1.487606,1.510573,1.4958925
Brazil,Omicron 22B,1.5958807,1.6186606,1.5737091,1.6108061,1.5807045,1.6025661,1.5885761
Brazil,Omicron 22C,1.134267,1.16184,1.1027334,1.1528941,1.1153542,1.1440072,1.1234767
Brazil,other,1.0344542,1.0727282,1.0017782,1.0582454,1.0120965,1.048238,1.0215033
