location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50
Trinidad and Tobago	Delta	1.2431731	1.6782646	0.9064277	1.507222	1.0161211	1.378787	1.1133313
Trinidad and Tobago	Omicron 22A	1.0341227	1.2033541	0.88835967	1.1529088	0.9271575	1.0896134	0.9761385
Trinidad and Tobago	Omicron 22B	1.0223098	1.2109735	0.8831966	1.1385018	0.9246555	1.0776203	0.97225314
Trinidad and Tobago	Omicron 22C	0.3329905	0.7366101	0.1533022	0.56619954	0.19373836	0.44675583	0.25881267
Trinidad and Tobago	Omicron 22D	1.0691416	1.3207623	0.84502596	1.2421429	0.92588395	1.1711242	0.98975456
Trinidad and Tobago	Omicron 22E	1.4805667	1.8220842	1.1890268	1.6829942	1.2886208	1.5775511	1.3665047
Trinidad and Tobago	other	0.8519349	1.1349928	0.62917656	1.0210013	0.6948627	0.9491686	0.7625001
