date	location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50
2021-11-18	Vietnam	Delta	0.62195146	0.69031096	0.5587312	0.6671747	0.5776051	0.6456771	0.59916514
2021-11-19	Vietnam	Delta	0.6216952	0.6906102	0.5587952	0.66692543	0.5773327	0.6449448	0.5987605
2021-11-20	Vietnam	Delta	0.621355	0.69089496	0.55819225	0.66658676	0.5769825	0.64460313	0.5986432
2021-11-21	Vietnam	Delta	0.6211836	0.6908616	0.5581198	0.6663023	0.5771792	0.6445286	0.5985065
2021-11-22	Vietnam	Delta	0.6211146	0.6902363	0.5582039	0.6659643	0.57735765	0.64434206	0.59875464
2021-11-23	Vietnam	Delta	0.6207876	0.6897315	0.5582979	0.66562456	0.57743275	0.6443919	0.5983569
2021-11-24	Vietnam	Delta	0.6205629	0.6892651	0.5582415	0.6652944	0.57733095	0.6443164	0.59849036
2021-11-25	Vietnam	Delta	0.6203499	0.6888103	0.55800223	0.6655108	0.57690775	0.644166	0.59840953
2021-11-26	Vietnam	Delta	0.62015164	0.6883664	0.5577656	0.6658162	0.57691514	0.6440619	0.5985527
2021-11-27	Vietnam	Delta	0.62012225	0.68793994	0.5575287	0.6660753	0.5768976	0.64377236	0.5984739
2021-11-28	Vietnam	Delta	0.6201179	0.68752706	0.5572958	0.6656684	0.5767884	0.6436945	0.5984727
2021-11-29	Vietnam	Delta	0.6202938	0.6871451	0.5570359	0.66477406	0.57663274	0.64363545	0.5983336
2021-11-30	Vietnam	Delta	0.62018526	0.68693393	0.5567539	0.6644021	0.5762819	0.6436484	0.59760606
2021-12-01	Vietnam	Delta	0.62009597	0.68678105	0.5565127	0.66465944	0.5758587	0.64359546	0.59769106
2021-12-02	Vietnam	Delta	0.6198298	0.6866789	0.55631036	0.664052	0.5756976	0.6435958	0.5977643
2021-12-03	Vietnam	Delta	0.6197686	0.68679667	0.5561443	0.6633362	0.57574505	0.643666	0.5978768
2021-12-04	Vietnam	Delta	0.6194941	0.6869657	0.5560122	0.6630888	0.57596815	0.64363205	0.5980027
2021-12-05	Vietnam	Delta	0.61928177	0.6871741	0.555911	0.66293776	0.5759519	0.64361453	0.5979631
2021-12-06	Vietnam	Delta	0.6190783	0.68734014	0.55564314	0.66292447	0.5757203	0.6436755	0.59782153
2021-12-07	Vietnam	Delta	0.61891747	0.68745303	0.55532676	0.6630463	0.5754185	0.6437917	0.5978097
2021-12-08	Vietnam	Delta	0.6187688	0.6875018	0.5552404	0.6632681	0.57514995	0.6438021	0.59780276
2021-12-09	Vietnam	Delta	0.61864364	0.6874753	0.55520034	0.66301423	0.5749246	0.64363456	0.5977135
2021-12-10	Vietnam	Delta	0.61863863	0.6873795	0.5552108	0.6627116	0.5747307	0.64351934	0.59761006
2021-12-11	Vietnam	Delta	0.6183559	0.68720514	0.5552818	0.6626101	0.57491094	0.64357156	0.59757
2021-12-12	Vietnam	Delta	0.6181107	0.6869339	0.5554457	0.6624864	0.5749044	0.64355963	0.59733975
2021-12-13	Vietnam	Delta	0.6178609	0.68671983	0.5556177	0.66229665	0.574768	0.6434352	0.5972136
2021-12-14	Vietnam	Delta	0.6177243	0.68648154	0.55561626	0.6619772	0.57470065	0.6433908	0.59699273
2021-12-15	Vietnam	Delta	0.61782956	0.6862365	0.55562687	0.66164076	0.5746472	0.64358854	0.5971496
2021-12-16	Vietnam	Delta	0.61781013	0.6859877	0.5556469	0.6613038	0.5747739	0.64363104	0.5973504
2021-12-17	Vietnam	Delta	0.6175833	0.6857381	0.5556778	0.66132385	0.5750227	0.64357865	0.5972521
2021-12-18	Vietnam	Delta	0.61716205	0.68549085	0.5557194	0.66154623	0.57488453	0.643594	0.5972149
2021-12-19	Vietnam	Delta	0.6170033	0.68524885	0.55577123	0.66143113	0.5747532	0.6435905	0.59694564
2021-12-20	Vietnam	Delta	0.61662793	0.6850152	0.5558331	0.6615201	0.5746329	0.64358234	0.59666324
2021-12-21	Vietnam	Delta	0.616067	0.6847929	0.5559047	0.66158295	0.5745275	0.64351517	0.59642506
2021-12-22	Vietnam	Delta	0.61591125	0.6846612	0.5559375	0.6614649	0.5744414	0.64339966	0.5963135
2021-12-23	Vietnam	Delta	0.6160059	0.6846752	0.5560009	0.6613698	0.57442015	0.64322984	0.59642357
2021-12-24	Vietnam	Delta	0.61610055	0.68468106	0.55610913	0.6613171	0.57448566	0.6430343	0.59659016
