date,location,variant,median_ga,ga_upper_95,ga_lower_95,ga_upper_80,ga_lower_80,ga_upper_50,ga_lower_50
2021-11-04,Vietnam,Delta,0.8297151,0.9578919,0.71080524,0.9076894,0.7502368,0.86957467,0.7895007
2021-11-05,Vietnam,Delta,0.8301848,0.95638,0.71071726,0.9082476,0.7501151,0.870558,0.78959
2021-11-06,Vietnam,Delta,0.83036387,0.9555851,0.7105385,0.90739346,0.750605,0.87083644,0.7895193
2021-11-07,Vietnam,Delta,0.83074147,0.9548315,0.71101767,0.9072482,0.7506103,0.8716744,0.7894025
2021-11-08,Vietnam,Delta,0.830893,0.9539006,0.71148425,0.9070962,0.7505949,0.8718693,0.7895193
2021-11-09,Vietnam,Delta,0.83082384,0.9528279,0.7118878,0.9077366,0.75056005,0.8719391,0.7893613
2021-11-10,Vietnam,Delta,0.8304162,0.95202994,0.7121124,0.90823,0.7504955,0.87170833,0.7892057
2021-11-11,Vietnam,Delta,0.83038116,0.95231605,0.7117475,0.90858203,0.75043976,0.8716642,0.78844
2021-11-12,Vietnam,Delta,0.83019733,0.9539843,0.7114142,0.9088229,0.7504078,0.8715095,0.78834665
2021-11-13,Vietnam,Delta,0.8300096,0.9558021,0.7111745,0.90885764,0.75046253,0.8715515,0.7885556
2021-11-14,Vietnam,Delta,0.82983434,0.95676756,0.7114436,0.9085347,0.7508986,0.8712051,0.7883811
2021-11-15,Vietnam,Delta,0.82998335,0.9569242,0.7116529,0.908407,0.75132847,0.8709284,0.7883763
2021-11-16,Vietnam,Delta,0.82988065,0.9570527,0.71179575,0.9088501,0.75175846,0.8710494,0.78873175
2021-11-17,Vietnam,Delta,0.82956386,0.9571508,0.7118739,0.90884995,0.7520268,0.87158215,0.7885618
2021-11-18,Vietnam,Delta,0.82961565,0.95722294,0.7118982,0.90879875,0.75087106,0.8720045,0.78814036
2021-11-19,Vietnam,Delta,0.8298737,0.9572736,0.7118802,0.9087149,0.7497938,0.8716219,0.7877279
2021-11-20,Vietnam,Delta,0.8299727,0.95730746,0.7118315,0.9082605,0.749426,0.8709872,0.7874197
2021-11-21,Vietnam,Delta,0.8296029,0.95732915,0.7117635,0.9082691,0.7492393,0.8709283,0.7874323
2021-11-22,Vietnam,Delta,0.8295901,0.9573434,0.7116878,0.9082606,0.7491731,0.87088317,0.7874693
2021-11-23,Vietnam,Delta,0.8293907,0.9573548,0.7116109,0.90822434,0.7491231,0.87084866,0.7875079
2021-11-24,Vietnam,Delta,0.829427,0.95736814,0.7115425,0.9081539,0.74908245,0.8708734,0.7873342
2021-11-25,Vietnam,Delta,0.82931197,0.9573512,0.71149945,0.9079941,0.7490516,0.87079865,0.78698194
2021-11-26,Vietnam,Delta,0.8290707,0.9573423,0.7114929,0.90782243,0.74903095,0.87072283,0.7867125
2021-11-27,Vietnam,Delta,0.8289097,0.95737433,0.7115586,0.90778637,0.74902105,0.8706967,0.7869099
2021-11-28,Vietnam,Delta,0.8287165,0.9574501,0.71180224,0.9077256,0.7490219,0.87059104,0.78705275
2021-11-29,Vietnam,Delta,0.82880795,0.9575644,0.7120311,0.9076534,0.7490322,0.8701131,0.78724235
2021-11-30,Vietnam,Delta,0.8287554,0.957709,0.7119147,0.9074358,0.74904996,0.8700267,0.78707904
2021-12-01,Vietnam,Delta,0.82866895,0.9578361,0.7114161,0.90708417,0.7490731,0.8697938,0.7871724
