variant	location	freq	date	median_freq_nowcast	median_freq_forecast
Delta	Japan	0.466829412433215	2022-01-01	0.466829412433215	
Delta	Japan	0.3983081091750697	2022-01-02	0.3983081091750697	
Delta	Japan	0.3258584740045865	2022-01-03	0.3258584740045865	
Delta	Japan	0.27149127257856154	2022-01-04	0.27149127257856154	
Delta	Japan	0.2225127432980538	2022-01-05	0.2225127432980538	
Delta	Japan	0.1908356288404311	2022-01-06	0.1908356288404311	
Delta	Japan	0.1611440557034818	2022-01-07	0.1611440557034818	
Delta	Japan	0.1335130707449949	2022-01-08	0.1335130707449949	
Delta	Japan	0.12217539592915205	2022-01-09	0.12217539592915205	
Delta	Japan	0.11721405143442297	2022-01-10	0.11721405143442297	
Delta	Japan	0.09997018419055571	2022-01-11	0.09997018419055571	
Delta	Japan	0.08560345849698965	2022-01-12	0.08560345849698965	
Delta	Japan	0.06827083917475095	2022-01-13	0.06827083917475095	
Delta	Japan	0.05578552696227133	2022-01-14	0.05578552696227133	
Delta	Japan	0.04279962892831185	2022-01-15	0.04279962892831185	
Delta	Japan	0.028966340245239395	2022-01-16	0.028966340245239395	
Delta	Japan	0.025999251826130255	2022-01-17	0.025999251826130255	
Delta	Japan	0.02268649507649822	2022-01-18	0.02268649507649822	
Delta	Japan	0.016580571939530407	2022-01-19	0.016580571939530407	
Delta	Japan	0.013417849764832184	2022-01-20	0.013417849764832184	
Delta	Japan	0.01022458334489065	2022-01-21	0.01022458334489065	
Delta	Japan	0.00910413516561894	2022-01-22	0.00910413516561894	
Delta	Japan	0.01614591414136018	2022-01-23	0.01614591414136018	
Delta	Japan	0.017735752707337134	2022-01-24	0.017735752707337134	
Delta	Japan	0.020824158053170342	2022-01-25	0.020824158053170342	
Delta	Japan	0.021310489233233948	2022-01-26	0.021310489233233948	
Delta	Japan	0.025165279652395622	2022-01-27	0.025165279652395622	
Delta	Japan	0.028559278668627792	2022-01-28	0.028559278668627792	
Delta	Japan	0.033598257999650286	2022-01-29	0.033598257999650286	
Delta	Japan	0.026940534475724195	2022-01-30	0.026940534475724195	
Delta	Japan	0.026940534475724195	2022-01-31	0.026940534475724195	
Delta	Japan	0.026940534475724195	2022-02-01	0.026940534475724195	
Delta	Japan	0.026764354066985647	2022-02-02	0.026764354066985647	
Delta	Japan	0.02452153110047847	2022-02-03	0.02452153110047847	
Delta	Japan	0.022727272727272728	2022-02-04	0.022727272727272728	
Delta	Japan	0.022727272727272728	2022-02-05	0.022727272727272728	
Delta	Japan	0.022727272727272728	2022-02-06	0.022727272727272728	
Delta	Japan	0.022727272727272728	2022-02-07	0.022727272727272728	
Delta	Japan	0.022727272727272728	2022-02-08	0.022727272727272728	
Omicron 21K	Japan	0.5324265399477373	2022-01-01	0.5324265399477373	
Omicron 21K	Japan	0.6009478432058827	2022-01-02	0.6009478432058827	
Omicron 21K	Japan	0.6718830917029687	2022-01-03	0.6718830917029687	
Omicron 21K	Japan	0.7259410785340646	2022-01-04	0.7259410785340646	
Omicron 21K	Japan	0.7749196078145725	2022-01-05	0.7749196078145725	
Omicron 21K	Japan	0.8049490043615014	2022-01-06	0.8049490043615014	
Omicron 21K	Japan	0.8337412969229111	2022-01-07	0.8337412969229111	
Omicron 21K	Japan	0.8612227742675628	2022-01-08	0.8612227742675628	
Omicron 21K	Japan	0.8715462503004442	2022-01-09	0.8715462503004442	
Omicron 21K	Japan	0.8928620840544406	2022-01-10	0.8928620840544406	
Omicron 21K	Japan	0.9079517562869699	2022-01-11	0.9079517562869699	
Omicron 21K	Japan	0.9199970584284015	2022-01-12	0.9199970584284015	
Omicron 21K	Japan	0.9359911031050958	2022-01-13	0.9359911031050958	
Omicron 21K	Japan	0.947041782702294	2022-01-14	0.947041782702294	
Omicron 21K	Japan	0.9587059636209477	2022-01-15	0.9587059636209477	
Omicron 21K	Japan	0.9708584889121312	2022-01-16	0.9708584889121312	
Omicron 21K	Japan	0.9715922906295394	2022-01-17	0.9715922906295394	
Omicron 21K	Japan	0.9740592838853994	2022-01-18	0.9740592838853994	
Omicron 21K	Japan	0.9828028943239252	2022-01-19	0.9828028943239252	
Omicron 21K	Japan	0.9860240031267277	2022-01-20	0.9860240031267277	
Omicron 21K	Japan	0.9893113857900013	2022-01-21	0.9893113857900013	
