variant,location,freq,date,median_freq_nowcast,median_freq_forecast
Delta,Japan,0.466829412433215,2022-01-01,0.466829412433215,
Omicron 21K,Japan,0.5324265399477373,2022-01-01,0.5324265399477373,
Omicron 21L,Japan,0.005208333333333333,2022-01-01,0.005208333333333333,
Delta,Japan,0.3983081091750697,2022-01-02,0.3983081091750697,
Omicron 21K,Japan,0.6009478432058827,2022-01-02,0.6009478432058827,
Omicron 21L,Japan,0.005208333333333333,2022-01-02,0.005208333333333333,
Delta,Japan,0.3258584740045865,2022-01-03,0.3258584740045865,
Omicron 21K,Japan,0.6718830917029687,2022-01-03,0.6718830917029687,
Omicron 21L,Japan,0.007904520023557127,2022-01-03,0.007904520023557127,
Delta,Japan,0.27149127257856154,2022-01-04,0.27149127257856154,
Omicron 21K,Japan,0.7259410785340646,2022-01-04,0.7259410785340646,
Omicron 21L,Japan,0.0059911807372054725,2022-01-04,0.0059911807372054725,
Delta,Japan,0.2225127432980538,2022-01-05,0.2225127432980538,
Omicron 21K,Japan,0.7749196078145725,2022-01-05,0.7749196078145725,
Omicron 21L,Japan,0.0059911807372054725,2022-01-05,0.0059911807372054725,
Delta,Japan,0.1908356288404311,2022-01-06,0.1908356288404311,
Omicron 21K,Japan,0.8049490043615014,2022-01-06,0.8049490043615014,
Omicron 21L,Japan,0.00737689189661806,2022-01-06,0.00737689189661806,
Delta,Japan,0.16102876925191786,2022-01-07,0.16102876925191786,
Omicron 21K,Japan,0.8338557739410138,2022-01-07,0.8338557739410138,
Omicron 21L,Japan,0.007161639529895708,2022-01-07,0.007161639529895708,
Delta,Japan,0.13339778429343094,2022-01-08,0.13339778429343094,
Omicron 21K,Japan,0.8613372512856655,2022-01-08,0.8613372512856655,
Omicron 21L,Japan,0.0073709501892650076,2022-01-08,0.0073709501892650076,
Delta,Japan,0.12206010947758808,2022-01-09,0.12206010947758808,
Omicron 21K,Japan,0.8716607273185469,2022-01-09,0.8716607273185469,
Omicron 21L,Japan,0.00732569040450921,2022-01-09,0.00732569040450921,
Delta,Japan,0.11707955057426501,2022-01-10,0.11707955057426501,
Omicron 21K,Japan,0.8929765610725432,2022-01-10,0.8929765610725432,
Omicron 21L,Japan,0.0077811281744346135,2022-01-10,0.0077811281744346135,
Delta,Japan,0.09983568333039777,2022-01-11,0.09983568333039777,
