variant,location,freq,date,median_freq_nowcast,median_freq_forecast
Omicron 21K,Japan,0.01831452507271833,2022-05-17,0.01831452507271833,
Omicron 21L,Japan,0.9794829715149733,2022-05-17,0.9794829715149733,
Omicron 22C,Japan,0.0019313618517268864,2022-05-17,0.0019313618517268864,
other,Japan,0.002405859582744421,2022-05-17,0.002405859582744421,
Omicron 21K,Japan,0.0176275750899937,2022-05-18,0.0176275750899937,
Omicron 21L,Japan,0.9797878309747624,2022-05-18,0.9797878309747624,
Omicron 22C,Japan,0.0026222303089829583,2022-05-18,0.0026222303089829583,
other,Japan,0.0025344121035918883,2022-05-18,0.0025344121035918883,
Omicron 21K,Japan,0.016948926929846377,2022-05-19,0.016948926929846377,
Omicron 21L,Japan,0.9799003706194098,2022-05-19,0.9799003706194098,
Omicron 22C,Japan,0.0031175752600452644,2022-05-19,0.0031175752600452644,
other,Japan,0.00319487203834163,2022-05-19,0.00319487203834163,
Omicron 21K,Japan,0.015349383233784476,2022-05-20,0.015349383233784476,
Omicron 21L,Japan,0.980799634203427,2022-05-20,0.980799634203427,
Omicron 22C,Japan,0.0029842562864675843,2022-05-20,0.0029842562864675843,
other,Japan,0.0030088991267954376,2022-05-20,0.0030088991267954376,
Omicron 21K,Japan,0.015583567816708555,2022-05-21,0.015583567816708555,
Omicron 21L,Japan,0.9806245641754158,2022-05-21,0.9806245641754158,
Omicron 22C,Japan,0.003082932120437536,2022-05-21,0.003082932120437536,
other,Japan,0.0027821038632354685,2022-05-21,0.0027821038632354685,
Omicron 21K,Japan,0.014698242054816698,2022-05-22,0.014698242054816698,
Omicron 21L,Japan,0.9825633239846171,2022-05-22,0.9825633239846171,
Omicron 22C,Japan,0.0035168450301159477,2022-05-22,0.0035168450301159477,
other,Japan,0.003256610925639921,2022-05-22,0.003256610925639921,
Omicron 21K,Japan,0.021067740611815253,2022-05-23,0.021067740611815253,
Omicron 21L,Japan,0.9748716109357612,2022-05-23,0.9748716109357612,
Omicron 22C,Japan,0.005534870858429956,2022-05-23,0.005534870858429956,
other,Japan,0.003256610925639921,2022-05-23,0.003256610925639921,
Omicron 21K,Japan,0.01950358218491173,2022-05-24,0.01950358218491173,
Omicron 21L,Japan,0.9745184782296875,2022-05-24,0.9745184782296875,
Omicron 22B,Japan,0.002178649237472767,2022-05-24,0.002178649237472767,
Omicron 22C,Japan,0.005989117442924401,2022-05-24,0.005989117442924401,
other,Japan,0.00344933758895482,2022-05-24,0.00344933758895482,
